time,pred,entry,exit,result,pnl,cum_pnl
2025-08-05 10:20:00,SELL,3357.474,3356.974,TP,0.5,-1456.0
2025-08-05 10:25:00,SELL,3356.297,3357.297,SL,-1.0,-1457.0
2025-08-05 10:30:00,SELL,3356.416,3357.416,SL,-1.0,-1458.0
2025-08-05 10:35:00,SELL,3357.543,3357.043,TP,0.5,-1457.5
2025-08-05 10:40:00,SELL,3357.702,3357.202,TP,0.5,-1457.0
2025-08-05 10:45:00,SELL,3356.23,3355.73,TP,0.5,-1456.5
2025-08-05 10:50:00,SELL,3355.422,3354.922,TP,0.5,-1456.0
2025-08-05 10:55:00,SELL,3353.22,3354.22,SL,-1.0,-1457.0
2025-08-05 11:00:00,SELL,3352.711,3352.211,TP,0.5,-1456.5
2025-08-05 11:05:00,SELL,3353.392,3352.892,TP,0.5,-1456.0
2025-08-05 11:10:00,SELL,3353.252,3352.752,TP,0.5,-1455.5
2025-08-05 11:15:00,SELL,3352.406,3353.406,SL,-1.0,-1456.5
2025-08-05 11:20:00,SELL,3352.648,3352.148,TP,0.5,-1456.0
2025-08-05 11:25:00,SELL,3352.149,3351.649,TP,0.5,-1455.5
2025-08-05 11:30:00,SELL,3350.718,3351.718,SL,-1.0,-1456.5
2025-08-05 11:35:00,SELL,3350.149,3351.149,SL,-1.0,-1457.5
2025-08-05 11:40:00,SELL,3351.371,3352.371,SL,-1.0,-1458.5
2025-08-05 11:45:00,SELL,3352.469,3353.469,SL,-1.0,-1459.5
2025-08-05 11:50:00,SELL,3353.498,3352.998,TP,0.5,-1459.0
2025-08-05 11:55:00,SELL,3351.408,3352.408,SL,-1.0,-1460.0
2025-08-05 12:00:00,SELL,3351.908,3352.908,SL,-1.0,-1461.0
2025-08-05 12:05:00,SELL,3354.247,3353.747,TP,0.5,-1460.5
2025-08-05 12:10:00,SELL,3353.148,3354.148,SL,-1.0,-1461.5
2025-08-05 12:15:00,SELL,3354.552,3355.552,SL,-1.0,-1462.5
2025-08-05 12:20:00,BUY,3357.664,3358.164,TP,0.5,-1462.0
2025-08-05 12:25:00,BUY,3360.784,3361.284,TP,0.5,-1461.5
2025-08-05 12:30:00,BUY,3362.904,3363.404,TP,0.5,-1461.0
2025-08-05 12:35:00,BUY,3363.887,3362.887,SL,-1.0,-1462.0
2025-08-05 12:40:00,BUY,3363.743,3364.243,TP,0.5,-1461.5
2025-08-05 12:45:00,BUY,3365.134,3364.134,SL,-1.0,-1462.5
2025-08-05 12:50:00,BUY,3365.745,3366.245,TP,0.5,-1462.0
2025-08-05 12:55:00,BUY,3366.113,3366.613,TP,0.5,-1461.5
2025-08-05 13:00:00,BUY,3366.984,3367.484,TP,0.5,-1461.0
2025-08-05 13:05:00,BUY,3367.225,3367.725,TP,0.5,-1460.5
2025-08-05 13:10:00,BUY,3368.982,3369.482,TP,0.5,-1460.0
2025-08-05 13:15:00,BUY,3369.085,3369.585,TP,0.5,-1459.5
2025-08-05 13:20:00,BUY,3370.159,3370.659,TP,0.5,-1459.0
2025-08-05 13:25:00,BUY,3370.399,3369.399,SL,-1.0,-1460.0
2025-08-05 13:30:00,BUY,3376.034,3376.534,TP,0.5,-1459.5
2025-08-05 13:35:00,BUY,3378.219,3377.219,SL,-1.0,-1460.5
2025-08-05 13:40:00,BUY,3376.892,3375.892,SL,-1.0,-1461.5
2025-08-05 13:45:00,BUY,3377.344,3376.344,SL,-1.0,-1462.5
2025-08-05 13:50:00,BUY,3373.133,3372.133,SL,-1.0,-1463.5
2025-08-05 13:55:00,BUY,3373.726,3372.726,SL,-1.0,-1464.5
2025-08-05 14:00:00,BUY,3376.293,3375.293,SL,-1.0,-1465.5
2025-08-05 14:05:00,BUY,3374.98,3373.98,SL,-1.0,-1466.5
2025-08-05 14:10:00,BUY,3372.811,3373.311,TP,0.5,-1466.0
2025-08-05 14:15:00,BUY,3376.856,3375.856,SL,-1.0,-1467.0
2025-08-05 14:20:00,BUY,3382.189,3381.189,SL,-1.0,-1468.0
2025-08-05 14:25:00,BUY,3379.81,3378.81,SL,-1.0,-1469.0
2025-08-05 14:30:00,BUY,3381.976,3380.976,SL,-1.0,-1470.0
2025-08-05 14:35:00,BUY,3382.724,3381.724,SL,-1.0,-1471.0
2025-08-05 14:40:00,BUY,3384.306,3383.306,SL,-1.0,-1472.0
2025-08-05 14:45:00,BUY,3383.51,3384.01,TP,0.5,-1471.5
2025-08-05 14:50:00,BUY,3386.036,3385.036,SL,-1.0,-1472.5
2025-08-05 14:55:00,BUY,3385.354,3384.354,SL,-1.0,-1473.5
2025-08-05 15:00:00,BUY,3385.444,3385.944,TP,0.5,-1473.0
2025-08-05 15:05:00,BUY,3386.689,3385.689,SL,-1.0,-1474.0
2025-08-05 15:10:00,BUY,3386.193,3386.693,TP,0.5,-1473.5
2025-08-05 15:15:00,BUY,3387.794,3386.794,SL,-1.0,-1474.5
2025-08-05 15:20:00,BUY,3385.785,3384.785,SL,-1.0,-1475.5
2025-08-05 15:25:00,BUY,3384.713,3383.713,SL,-1.0,-1476.5
2025-08-05 15:30:00,SELL,3382.589,3383.589,SL,-1.0,-1477.5
2025-08-05 15:35:00,BUY,3384.564,3385.064,TP,0.5,-1477.0
2025-08-05 15:40:00,BUY,3386.669,3387.169,TP,0.5,-1476.5
2025-08-05 15:45:00,BUY,3388.827,3389.327,TP,0.5,-1476.0
2025-08-05 15:50:00,BUY,3389.468,3389.968,TP,0.5,-1475.5
2025-08-05 15:55:00,BUY,3389.49,3389.99,TP,0.5,-1475.0
2025-08-05 16:00:00,BUY,3390.076,3389.076,SL,-1.0,-1476.0
2025-08-05 16:05:00,SELL,3389.026,3388.526,TP,0.5,-1475.5
2025-08-05 16:10:00,SELL,3387.123,3386.623,TP,0.5,-1475.0
2025-08-05 16:15:00,SELL,3383.197,3382.697,TP,0.5,-1474.5
2025-08-05 16:20:00,SELL,3383.361,3382.861,TP,0.5,-1474.0
2025-08-05 16:25:00,SELL,3382.434,3381.934,TP,0.5,-1473.5
2025-08-05 16:30:00,SELL,3382.165,3381.665,TP,0.5,-1473.0
2025-08-05 16:35:00,SELL,3379.989,3380.989,SL,-1.0,-1474.0
2025-08-05 16:40:00,SELL,3380.438,3379.938,TP,0.5,-1473.5
2025-08-05 16:45:00,SELL,3379.524,3380.524,SL,-1.0,-1474.5
2025-08-05 16:50:00,SELL,3380.711,3381.711,SL,-1.0,-1475.5
2025-08-05 16:55:00,SELL,3382.015,3381.515,TP,0.5,-1475.0
2025-08-05 17:00:00,SELL,3381.176,3380.676,TP,0.5,-1474.5
2025-08-05 17:05:00,SELL,3380.947,3381.947,SL,-1.0,-1475.5
2025-08-05 17:10:00,SELL,3381.082,3382.082,SL,-1.0,-1476.5
2025-08-05 17:15:00,SELL,3381.227,3380.727,TP,0.5,-1476.0
2025-08-05 17:20:00,SELL,3381.008,3380.508,TP,0.5,-1475.5
2025-08-05 17:25:00,SELL,3380.131,3381.131,SL,-1.0,-1476.5
2025-08-05 17:30:00,SELL,3380.999,3381.999,SL,-1.0,-1477.5
2025-08-05 17:35:00,SELL,3382.327,3381.827,TP,0.5,-1477.0
2025-08-05 17:40:00,SELL,3381.807,3381.307,TP,0.5,-1476.5
2025-08-05 17:45:00,SELL,3380.439,3379.939,TP,0.5,-1476.0
2025-08-05 17:50:00,SELL,3380.372,3379.872,TP,0.5,-1475.5
2025-08-05 17:55:00,SELL,3380.099,3379.599,TP,0.5,-1475.0
2025-08-05 18:00:00,SELL,3379.114,3380.114,SL,-1.0,-1476.0
2025-08-05 18:05:00,SELL,3380.194,3379.694,TP,0.5,-1475.5
2025-08-05 18:10:00,SELL,3379.08,3378.58,TP,0.5,-1475.0
2025-08-05 18:15:00,SELL,3378.627,3379.627,SL,-1.0,-1476.0
2025-08-05 18:20:00,SELL,3380.971,3380.471,TP,0.5,-1475.5
2025-08-05 18:25:00,SELL,3379.688,3379.188,TP,0.5,-1475.0
2025-08-05 18:30:00,SELL,3379.737,3380.737,SL,-1.0,-1476.0
2025-08-05 18:35:00,SELL,3380.58,3380.08,TP,0.5,-1475.5
2025-08-05 18:40:00,SELL,3379.806,3379.306,TP,0.5,-1475.0
2025-08-05 18:45:00,SELL,3380.495,3379.995,TP,0.5,-1474.5
2025-08-05 18:50:00,SELL,3380.028,3379.528,TP,0.5,-1474.0
2025-08-05 18:55:00,SELL,3380.091,3379.591,TP,0.5,-1473.5
2025-08-05 19:00:00,SELL,3378.556,3379.556,SL,-1.0,-1474.5
2025-08-05 19:05:00,SELL,3379.403,3380.403,SL,-1.0,-1475.5
2025-08-05 19:10:00,BUY,3380.062,3380.562,TP,0.5,-1475.0
2025-08-05 19:15:00,BUY,3380.5,3381.0,TP,0.5,-1474.5
2025-08-05 19:20:00,BUY,3380.556,3379.556,SL,-1.0,-1475.5
2025-08-05 19:25:00,BUY,3379.653,3380.153,TP,0.5,-1475.0
2025-08-05 19:30:00,BUY,3380.322,3380.822,TP,0.5,-1474.5
2025-08-05 19:35:00,SELL,3380.272,3379.772,TP,0.5,-1474.0
2025-08-05 19:40:00,SELL,3379.503,3379.003,TP,0.5,-1473.5
2025-08-05 19:45:00,SELL,3379.054,3380.054,SL,-1.0,-1474.5
2025-08-05 19:50:00,SELL,3380.408,3379.908,TP,0.5,-1474.0
2025-08-05 19:55:00,SELL,3378.979,3379.979,SL,-1.0,-1475.0
2025-08-05 20:00:00,SELL,3379.257,3380.257,SL,-1.0,-1476.0
2025-08-05 20:05:00,SELL,3379.808,3379.308,TP,0.5,-1475.5
2025-08-05 20:10:00,BUY,3379.717,3380.217,TP,0.5,-1475.0
2025-08-05 20:15:00,BUY,3380.094,3379.094,SL,-1.0,-1476.0
2025-08-05 20:20:00,SELL,3379.913,3379.413,TP,0.5,-1475.5
2025-08-05 20:25:00,SELL,3379.809,3379.309,TP,0.5,-1475.0
2025-08-05 20:30:00,SELL,3378.865,3379.865,SL,-1.0,-1476.0
2025-08-05 20:35:00,SELL,3379.931,3379.431,TP,0.5,-1475.5
2025-08-05 20:40:00,SELL,3379.757,3379.257,TP,0.5,-1475.0
2025-08-05 20:45:00,SELL,3379.099,3380.099,SL,-1.0,-1476.0
2025-08-05 20:50:00,BUY,3380.465,3380.965,TP,0.5,-1475.5
2025-08-05 20:55:00,BUY,3380.799,3381.299,TP,0.5,-1475.0
2025-08-05 22:00:00,BUY,3381.163,3380.163,SL,-1.0,-1476.0
2025-08-05 22:05:00,SELL,3380.383,3379.883,TP,0.5,-1475.5
2025-08-05 22:10:00,SELL,3379.905,3379.405,TP,0.5,-1475.0
2025-08-05 22:15:00,SELL,3379.14,3378.64,TP,0.5,-1474.5
2025-08-05 22:20:00,SELL,3379.716,3379.216,TP,0.5,-1474.0
2025-08-05 22:25:00,SELL,3379.055,3378.555,TP,0.5,-1473.5
2025-08-05 22:30:00,SELL,3378.337,3379.337,SL,-1.0,-1474.5
2025-08-05 22:35:00,SELL,3379.057,3380.057,SL,-1.0,-1475.5
2025-08-05 22:40:00,SELL,3379.689,3379.189,TP,0.5,-1475.0
2025-08-05 22:45:00,SELL,3380.378,3379.878,TP,0.5,-1474.5
2025-08-05 22:50:00,SELL,3379.839,3379.339,TP,0.5,-1474.0
2025-08-05 22:55:00,SELL,3379.719,3379.219,TP,0.5,-1473.5
2025-08-05 23:00:00,SELL,3379.981,3380.981,SL,-1.0,-1474.5
2025-08-05 23:05:00,SELL,3380.902,3381.902,SL,-1.0,-1475.5
2025-08-05 23:10:00,SELL,3380.867,3381.867,SL,-1.0,-1476.5
2025-08-05 23:15:00,BUY,3381.766,3382.266,TP,0.5,-1476.0
2025-08-05 23:20:00,BUY,3381.389,3381.889,TP,0.5,-1475.5
2025-08-05 23:25:00,BUY,3381.886,3382.386,TP,0.5,-1475.0
2025-08-05 23:30:00,BUY,3382.631,3383.131,TP,0.5,-1474.5
2025-08-05 23:35:00,BUY,3382.133,3382.633,TP,0.5,-1474.0
2025-08-05 23:40:00,BUY,3382.634,3383.134,TP,0.5,-1473.5
2025-08-05 23:45:00,BUY,3382.398,3382.898,TP,0.5,-1473.0
2025-08-05 23:50:00,BUY,3382.769,3383.269,TP,0.5,-1472.5
2025-08-05 23:55:00,BUY,3383.151,3383.651,TP,0.5,-1472.0
2025-08-06 00:00:00,BUY,3383.351,3382.351,SL,-1.0,-1473.0
2025-08-06 00:05:00,BUY,3382.75,3381.75,SL,-1.0,-1474.0
2025-08-06 00:10:00,BUY,3382.891,3383.391,TP,0.5,-1473.5
2025-08-06 00:15:00,BUY,3383.446,3383.946,TP,0.5,-1473.0
2025-08-06 00:20:00,BUY,3384.113,3384.613,TP,0.5,-1472.5
2025-08-06 00:25:00,BUY,3384.872,3383.872,SL,-1.0,-1473.5
2025-08-06 00:30:00,BUY,3384.376,3383.376,SL,-1.0,-1474.5
2025-08-06 00:35:00,BUY,3383.559,3382.559,SL,-1.0,-1475.5
2025-08-06 00:40:00,SELL,3382.834,3382.334,TP,0.5,-1475.0
2025-08-06 00:45:00,SELL,3382.428,3383.428,SL,-1.0,-1476.0
2025-08-06 00:50:00,SELL,3382.61,3382.11,TP,0.5,-1475.5
2025-08-06 00:55:00,SELL,3383.531,3383.031,TP,0.5,-1475.0
2025-08-06 01:00:00,SELL,3381.417,3382.417,SL,-1.0,-1476.0
2025-08-06 01:05:00,SELL,3380.182,3379.682,TP,0.5,-1475.5
2025-08-06 01:10:00,SELL,3378.067,3379.067,SL,-1.0,-1476.5
2025-08-06 01:15:00,SELL,3377.296,3378.296,SL,-1.0,-1477.5
2025-08-06 01:20:00,SELL,3377.958,3377.458,TP,0.5,-1477.0
2025-08-06 01:25:00,SELL,3378.122,3379.122,SL,-1.0,-1478.0
2025-08-06 01:30:00,SELL,3378.825,3379.825,SL,-1.0,-1479.0
2025-08-06 01:35:00,SELL,3381.406,3380.906,TP,0.5,-1478.5
2025-08-06 01:40:00,SELL,3379.14,3378.64,TP,0.5,-1478.0
2025-08-06 01:45:00,SELL,3377.418,3376.918,TP,0.5,-1477.5
2025-08-06 01:50:00,SELL,3375.406,3374.906,TP,0.5,-1477.0
2025-08-06 01:55:00,SELL,3376.154,3375.654,TP,0.5,-1476.5
2025-08-06 02:00:00,SELL,3375.926,3376.926,SL,-1.0,-1477.5
2025-08-06 02:05:00,SELL,3376.078,3375.578,TP,0.5,-1477.0
2025-08-06 02:10:00,SELL,3375.179,3376.179,SL,-1.0,-1478.0
2025-08-06 02:15:00,SELL,3374.955,3375.955,SL,-1.0,-1479.0
2025-08-06 02:20:00,SELL,3375.112,3374.612,TP,0.5,-1478.5
2025-08-06 02:25:00,SELL,3375.434,3376.434,SL,-1.0,-1479.5
2025-08-06 02:30:00,SELL,3376.999,3376.499,TP,0.5,-1479.0
2025-08-06 02:35:00,SELL,3376.799,3376.299,TP,0.5,-1478.5
2025-08-06 02:40:00,SELL,3376.252,3375.752,TP,0.5,-1478.0
2025-08-06 02:45:00,SELL,3375.67,3376.67,SL,-1.0,-1479.0
2025-08-06 02:50:00,SELL,3375.738,3375.238,TP,0.5,-1478.5
2025-08-06 02:55:00,SELL,3376.313,3377.313,SL,-1.0,-1479.5
2025-08-06 03:00:00,SELL,3377.219,3376.719,TP,0.5,-1479.0
2025-08-06 03:05:00,BUY,3375.772,3376.272,TP,0.5,-1478.5
2025-08-06 03:10:00,BUY,3375.781,3376.281,TP,0.5,-1478.0
2025-08-06 03:15:00,BUY,3377.4,3377.9,TP,0.5,-1477.5
2025-08-06 03:20:00,BUY,3377.696,3378.196,TP,0.5,-1477.0
2025-08-06 03:25:00,SELL,3377.033,3376.533,TP,0.5,-1476.5
2025-08-06 03:30:00,SELL,3375.225,3374.725,TP,0.5,-1476.0
2025-08-06 03:35:00,SELL,3374.262,3375.262,SL,-1.0,-1477.0
2025-08-06 03:40:00,SELL,3375.169,3374.669,TP,0.5,-1476.5
2025-08-06 03:45:00,SELL,3375.009,3374.509,TP,0.5,-1476.0
2025-08-06 03:50:00,SELL,3374.245,3375.245,SL,-1.0,-1477.0
2025-08-06 03:55:00,SELL,3374.587,3375.587,SL,-1.0,-1478.0
2025-08-06 04:00:00,SELL,3374.954,3375.954,SL,-1.0,-1479.0
2025-08-06 04:05:00,SELL,3375.02,3376.02,SL,-1.0,-1480.0
2025-08-06 04:10:00,SELL,3374.678,3375.678,SL,-1.0,-1481.0
2025-08-06 04:15:00,SELL,3375.765,3375.265,TP,0.5,-1480.5
2025-08-06 04:20:00,SELL,3374.998,3374.498,TP,0.5,-1480.0
2025-08-06 04:25:00,SELL,3374.749,3375.749,SL,-1.0,-1481.0
2025-08-06 04:30:00,SELL,3374.95,3375.95,SL,-1.0,-1482.0
2025-08-06 04:35:00,SELL,3375.391,3374.891,TP,0.5,-1481.5
2025-08-06 04:40:00,SELL,3374.792,3374.292,TP,0.5,-1481.0
2025-08-06 04:45:00,SELL,3373.76,3373.26,TP,0.5,-1480.5
2025-08-06 04:50:00,SELL,3372.978,3372.478,TP,0.5,-1480.0
2025-08-06 04:55:00,SELL,3372.439,3371.939,TP,0.5,-1479.5
2025-08-06 05:00:00,SELL,3373.093,3372.593,TP,0.5,-1479.0
2025-08-06 05:05:00,SELL,3372.119,3371.619,TP,0.5,-1478.5
2025-08-06 05:10:00,SELL,3372.161,3371.661,TP,0.5,-1478.0
2025-08-06 05:15:00,SELL,3372.275,3371.775,TP,0.5,-1477.5
2025-08-06 05:20:00,SELL,3370.861,3371.861,SL,-1.0,-1478.5
2025-08-06 05:25:00,SELL,3371.696,3372.696,SL,-1.0,-1479.5
2025-08-06 05:30:00,SELL,3372.813,3372.313,TP,0.5,-1479.0
2025-08-06 05:35:00,SELL,3371.977,3371.477,TP,0.5,-1478.5
2025-08-06 05:40:00,SELL,3370.91,3371.91,SL,-1.0,-1479.5
2025-08-06 05:45:00,SELL,3372.129,3371.629,TP,0.5,-1479.0
2025-08-06 05:50:00,SELL,3373.063,3374.063,SL,-1.0,-1480.0
2025-08-06 05:55:00,BUY,3374.256,3373.256,SL,-1.0,-1481.0
2025-08-06 06:00:00,BUY,3376.338,3375.338,SL,-1.0,-1482.0
2025-08-06 06:05:00,BUY,3376.134,3375.134,SL,-1.0,-1483.0
2025-08-06 06:10:00,BUY,3375.434,3375.934,TP,0.5,-1482.5
2025-08-06 06:15:00,BUY,3375.131,3375.631,TP,0.5,-1482.0
2025-08-06 06:20:00,BUY,3377.837,3376.837,SL,-1.0,-1483.0
2025-08-06 06:25:00,BUY,3377.156,3377.656,TP,0.5,-1482.5
2025-08-06 06:30:00,BUY,3378.142,3377.142,SL,-1.0,-1483.5
2025-08-06 06:35:00,BUY,3377.501,3376.501,SL,-1.0,-1484.5
2025-08-06 06:40:00,BUY,3376.912,3375.912,SL,-1.0,-1485.5
2025-08-06 06:45:00,BUY,3376.253,3375.253,SL,-1.0,-1486.5
2025-08-06 06:50:00,BUY,3375.136,3374.136,SL,-1.0,-1487.5
2025-08-06 06:55:00,BUY,3375.138,3374.138,SL,-1.0,-1488.5
2025-08-06 07:00:00,BUY,3373.794,3372.794,SL,-1.0,-1489.5
2025-08-06 07:05:00,SELL,3372.969,3372.469,TP,0.5,-1489.0
2025-08-06 07:10:00,SELL,3372.131,3371.631,TP,0.5,-1488.5
2025-08-06 07:15:00,SELL,3372.505,3372.005,TP,0.5,-1488.0
2025-08-06 07:20:00,SELL,3369.817,3370.817,SL,-1.0,-1489.0
2025-08-06 07:25:00,SELL,3370.265,3371.265,SL,-1.0,-1490.0
2025-08-06 07:30:00,SELL,3371.121,3372.121,SL,-1.0,-1491.0
2025-08-06 07:35:00,SELL,3373.237,3374.237,SL,-1.0,-1492.0
2025-08-06 07:40:00,SELL,3374.474,3375.474,SL,-1.0,-1493.0
2025-08-06 07:45:00,SELL,3376.545,3376.045,TP,0.5,-1492.5
2025-08-06 07:50:00,SELL,3375.691,3375.191,TP,0.5,-1492.0
2025-08-06 07:55:00,SELL,3373.617,3374.617,SL,-1.0,-1493.0
2025-08-06 08:00:00,SELL,3372.39,3371.89,TP,0.5,-1492.5
2025-08-06 08:05:00,SELL,3369.235,3370.235,SL,-1.0,-1493.5
2025-08-06 08:10:00,SELL,3369.27,3370.27,SL,-1.0,-1494.5
2025-08-06 08:15:00,SELL,3367.232,3366.732,TP,0.5,-1494.0
2025-08-06 08:20:00,SELL,3367.646,3367.146,TP,0.5,-1493.5
2025-08-06 08:25:00,SELL,3366.645,3366.145,TP,0.5,-1493.0
2025-08-06 08:30:00,SELL,3364.97,3365.97,SL,-1.0,-1494.0
2025-08-06 08:35:00,SELL,3367.141,3366.641,TP,0.5,-1493.5
2025-08-06 08:40:00,SELL,3366.373,3365.873,TP,0.5,-1493.0
2025-08-06 08:45:00,SELL,3366.432,3365.932,TP,0.5,-1492.5
2025-08-06 08:50:00,SELL,3365.628,3366.628,SL,-1.0,-1493.5
2025-08-06 08:55:00,SELL,3365.179,3366.179,SL,-1.0,-1494.5
2025-08-06 09:00:00,SELL,3366.309,3367.309,SL,-1.0,-1495.5
2025-08-06 09:05:00,SELL,3366.234,3365.734,TP,0.5,-1495.0
2025-08-06 09:10:00,SELL,3365.9,3366.9,SL,-1.0,-1496.0
2025-08-06 09:15:00,SELL,3366.945,3366.445,TP,0.5,-1495.5
2025-08-06 09:20:00,SELL,3365.114,3364.614,TP,0.5,-1495.0
2025-08-06 09:25:00,SELL,3364.548,3364.048,TP,0.5,-1494.5
2025-08-06 09:30:00,SELL,3363.703,3363.203,TP,0.5,-1494.0
2025-08-06 09:35:00,SELL,3363.595,3363.095,TP,0.5,-1493.5
2025-08-06 09:40:00,SELL,3362.382,3361.882,TP,0.5,-1493.0
2025-08-06 09:45:00,SELL,3360.996,3360.496,TP,0.5,-1492.5
2025-08-06 09:50:00,SELL,3360.692,3360.192,TP,0.5,-1492.0
2025-08-06 09:55:00,SELL,3358.919,3359.919,SL,-1.0,-1493.0
2025-08-06 10:00:00,SELL,3359.668,3360.668,SL,-1.0,-1494.0
2025-08-06 10:05:00,SELL,3360.18,3361.18,SL,-1.0,-1495.0
2025-08-06 10:10:00,SELL,3362.847,3363.847,SL,-1.0,-1496.0
2025-08-06 10:15:00,SELL,3364.144,3365.144,SL,-1.0,-1497.0
2025-08-06 10:20:00,SELL,3365.017,3364.517,TP,0.5,-1496.5
2025-08-06 10:25:00,SELL,3363.667,3363.167,TP,0.5,-1496.0
2025-08-06 10:30:00,SELL,3361.824,3361.324,TP,0.5,-1495.5
2025-08-06 10:35:00,SELL,3361.483,3360.983,TP,0.5,-1495.0
2025-08-06 10:40:00,SELL,3361.152,3362.152,SL,-1.0,-1496.0
2025-08-06 10:45:00,SELL,3363.31,3364.31,SL,-1.0,-1497.0
2025-08-06 10:50:00,SELL,3363.351,3362.851,TP,0.5,-1496.5
2025-08-06 10:55:00,SELL,3363.595,3363.095,TP,0.5,-1496.0
2025-08-06 11:00:00,SELL,3361.068,3362.068,SL,-1.0,-1497.0
2025-08-06 11:05:00,BUY,3362.304,3362.804,TP,0.5,-1496.5
2025-08-06 11:10:00,BUY,3364.274,3364.774,TP,0.5,-1496.0
2025-08-06 11:15:00,BUY,3364.419,3364.919,TP,0.5,-1495.5
2025-08-06 11:20:00,BUY,3365.527,3366.027,TP,0.5,-1495.0
2025-08-06 11:25:00,BUY,3366.151,3366.651,TP,0.5,-1494.5
2025-08-06 11:30:00,BUY,3366.719,3365.719,SL,-1.0,-1495.5
2025-08-06 11:35:00,BUY,3365.385,3365.885,TP,0.5,-1495.0
2025-08-06 11:40:00,BUY,3365.513,3364.513,SL,-1.0,-1496.0
2025-08-06 11:45:00,BUY,3364.966,3363.966,SL,-1.0,-1497.0
2025-08-06 11:50:00,BUY,3364.348,3364.848,TP,0.5,-1496.5
2025-08-06 11:55:00,BUY,3365.174,3364.174,SL,-1.0,-1497.5
2025-08-06 12:00:00,SELL,3363.458,3362.958,TP,0.5,-1497.0
2025-08-06 12:05:00,BUY,3363.387,3362.387,SL,-1.0,-1498.0
2025-08-06 12:10:00,SELL,3360.705,3361.705,SL,-1.0,-1499.0
2025-08-06 12:15:00,SELL,3362.551,3363.551,SL,-1.0,-1500.0
2025-08-06 12:20:00,BUY,3364.451,3364.951,TP,0.5,-1499.5
2025-08-06 12:25:00,SELL,3364.475,3363.975,TP,0.5,-1499.0
2025-08-06 12:30:00,SELL,3363.451,3362.951,TP,0.5,-1498.5
2025-08-06 12:35:00,SELL,3362.107,3363.107,SL,-1.0,-1499.5
2025-08-06 12:40:00,SELL,3364.322,3363.822,TP,0.5,-1499.0
2025-08-06 12:45:00,SELL,3364.54,3365.54,SL,-1.0,-1500.0
2025-08-06 12:50:00,BUY,3368.549,3367.549,SL,-1.0,-1501.0
2025-08-06 12:55:00,SELL,3367.52,3368.52,SL,-1.0,-1502.0
2025-08-06 13:00:00,BUY,3370.467,3369.467,SL,-1.0,-1503.0
2025-08-06 13:05:00,BUY,3370.064,3369.064,SL,-1.0,-1504.0
2025-08-06 13:10:00,BUY,3368.569,3369.069,TP,0.5,-1503.5
2025-08-06 13:15:00,BUY,3370.474,3369.474,SL,-1.0,-1504.5
2025-08-06 13:20:00,BUY,3368.895,3369.395,TP,0.5,-1504.0
2025-08-06 13:25:00,BUY,3369.168,3368.168,SL,-1.0,-1505.0
2025-08-06 13:30:00,SELL,3366.786,3367.786,SL,-1.0,-1506.0
2025-08-06 13:35:00,SELL,3366.799,3367.799,SL,-1.0,-1507.0
2025-08-06 13:40:00,BUY,3366.081,3366.581,TP,0.5,-1506.5
2025-08-06 13:45:00,BUY,3367.201,3367.701,TP,0.5,-1506.0
2025-08-06 13:50:00,BUY,3373.128,3372.128,SL,-1.0,-1507.0
2025-08-06 13:55:00,BUY,3371.709,3372.209,TP,0.5,-1506.5
2025-08-06 14:00:00,BUY,3373.552,3372.552,SL,-1.0,-1507.5
2025-08-06 14:05:00,BUY,3371.153,3370.153,SL,-1.0,-1508.5
2025-08-06 14:10:00,BUY,3371.782,3372.282,TP,0.5,-1508.0
2025-08-06 14:15:00,BUY,3372.821,3373.321,TP,0.5,-1507.5
2025-08-06 14:20:00,BUY,3375.824,3376.324,TP,0.5,-1507.0
2025-08-06 14:25:00,BUY,3376.249,3375.249,SL,-1.0,-1508.0
2025-08-06 14:30:00,BUY,3375.777,3374.777,SL,-1.0,-1509.0
2025-08-06 14:35:00,BUY,3376.814,3375.814,SL,-1.0,-1510.0
2025-08-06 14:40:00,BUY,3377.228,3377.728,TP,0.5,-1509.5
2025-08-06 14:45:00,BUY,3378.169,3377.169,SL,-1.0,-1510.5
2025-08-06 14:50:00,BUY,3377.438,3377.938,TP,0.5,-1510.0
2025-08-06 14:55:00,BUY,3379.306,3379.806,TP,0.5,-1509.5
2025-08-06 15:00:00,BUY,3378.97,3377.97,SL,-1.0,-1510.5
2025-08-06 15:05:00,BUY,3378.839,3377.839,SL,-1.0,-1511.5
2025-08-06 15:10:00,BUY,3378.09,3377.09,SL,-1.0,-1512.5
2025-08-06 15:15:00,BUY,3377.151,3376.151,SL,-1.0,-1513.5
2025-08-06 15:20:00,BUY,3376.491,3376.991,TP,0.5,-1513.0
2025-08-06 15:25:00,BUY,3376.567,3375.567,SL,-1.0,-1514.0
2025-08-06 15:30:00,SELL,3375.295,3374.795,TP,0.5,-1513.5
2025-08-06 15:35:00,SELL,3373.391,3374.391,SL,-1.0,-1514.5
2025-08-06 15:40:00,SELL,3375.462,3376.462,SL,-1.0,-1515.5
2025-08-06 15:45:00,SELL,3376.109,3377.109,SL,-1.0,-1516.5
2025-08-06 15:50:00,SELL,3378.445,3377.945,TP,0.5,-1516.0
2025-08-06 15:55:00,SELL,3377.431,3378.431,SL,-1.0,-1517.0
2025-08-06 16:00:00,SELL,3377.942,3378.942,SL,-1.0,-1518.0
