open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,bid_volume,ask_volume,total_volume
2025-08-01 11:00:00,168.5400,169.1300,167.7200,169.1000,624429.0,2025-08-01 11:59:59.999,105157824.386000,91557,300227.01,50571668.325300,0,300227.01,324201.99,624429.0
2025-08-01 12:00:00,169.1000,170.2800,168.3400,168.9400,1330042.44,2025-08-01 12:59:59.999,225208982.844640,163318,664112.64,112482170.836140,0,664112.64,665929.7999999999,1330042.44
2025-08-01 13:00:00,168.9400,169.6900,164.6100,165.5900,2349888.43,2025-08-01 13:59:59.999,392228132.569940,271120,1034238.77,172694794.788300,0,1034238.77,1315649.6600000001,2349888.43
2025-08-01 14:00:00,165.5900,169.6300,164.4200,169.3100,2608699.65,2025-08-01 14:59:59.999,437418883.829500,278568,1327569.11,222477488.504600,0,1327569.11,1281130.5399999998,2608699.65
2025-08-01 15:00:00,169.3100,169.4200,167.0000,168.5000,1420029.86,2025-08-01 15:59:59.999,238727909.932780,177300,726850.44,122194331.162400,0,726850.44,693179.4200000002,1420029.86
2025-08-01 16:00:00,168.5000,169.7000,166.4200,166.8600,1057191.42,2025-08-01 16:59:59.999,178013367.035430,162454,491656.72,82790988.814500,0,491656.72,565534.7,1057191.42
2025-08-01 17:00:00,166.8600,167.6300,165.3600,166.4800,1128177.25,2025-08-01 17:59:59.999,187647591.744160,169893,559542.45,93078086.443980,0,559542.45,568634.8,1128177.25
2025-08-01 18:00:00,166.4800,167.1600,164.9000,165.6600,1599037.99,2025-08-01 18:59:59.999,265578947.865490,174431,734989.14,122095613.559550,0,734989.14,864048.85,1599037.99
2025-08-01 19:00:00,165.6700,167.5500,165.3200,166.4100,1624861.37,2025-08-01 19:59:59.999,270232881.786150,202682,791007.33,131572108.957050,0,791007.33,833854.0400000002,1624861.37
2025-08-01 20:00:00,166.4000,166.7800,161.6000,163.6900,2635383.53,2025-08-01 20:59:59.999,430699565.394710,282306,1174111.02,191899042.304580,0,1174111.02,1461272.5099999998,2635383.53
2025-08-01 21:00:00,163.6900,164.7900,163.4000,163.7900,765135.0,2025-08-01 21:59:59.999,125593014.020100,100951,364934.4,59898219.635700,0,364934.4,400200.6,765135.0
2025-08-01 22:00:00,163.7900,163.8900,159.0200,161.1700,2769880.78,2025-08-01 22:59:59.999,445228914.363960,307574,1162889.98,186989484.859940,0,1162889.98,1606990.7999999998,2769880.78
2025-08-01 23:00:00,161.1800,162.9700,160.8500,162.6100,781247.01,2025-08-01 23:59:59.999,126543368.411900,117976,404587.02,65538831.463500,0,404587.02,376659.99,781247.01
2025-08-02 00:00:00,162.6100,164.5700,162.4500,164.5500,914857.16,2025-08-02 00:59:59.999,149696732.770120,120151,483262.0,79077119.206320,0,483262.0,431595.16000000003,914857.16
2025-08-02 01:00:00,164.5600,164.7800,163.7000,164.6900,408355.06,2025-08-02 01:59:59.999,67076135.550200,58892,185305.83,30447086.653300,0,185305.83,223049.23,408355.06
2025-08-02 02:00:00,164.6800,164.9500,164.1800,164.4800,289706.26,2025-08-02 02:59:59.999,47664447.602880,52430,143812.31,23663081.719780,0,143812.31,145893.95,289706.26
2025-08-02 03:00:00,164.4900,164.8200,164.0700,164.3100,424973.07,2025-08-02 03:59:59.999,69896077.545200,52035,190622.97,31353628.955500,0,190622.97,234350.1,424973.07
2025-08-02 04:00:00,164.3000,165.1900,163.8800,165.0700,341917.65,2025-08-02 04:59:59.999,56287300.703070,55433,168106.61,27677360.103770,0,168106.61,173811.04000000004,341917.65
2025-08-02 05:00:00,165.0700,165.1300,164.4700,164.6000,279364.0,2025-08-02 05:59:59.999,46043180.257900,47923,132159.43,21785317.816600,0,132159.43,147204.57,279364.0
2025-08-02 06:00:00,164.6000,164.7100,161.7300,162.6800,1077864.85,2025-08-02 06:59:59.999,175635455.334980,132182,503281.46,81993986.771200,0,503281.46,574583.3900000001,1077864.85
2025-08-02 07:00:00,162.6700,164.4200,161.8000,164.3700,657141.05,2025-08-02 07:59:59.999,107274750.137780,104734,393840.73,64308977.610580,0,393840.73,263300.32000000007,657141.05
2025-08-02 08:00:00,164.3700,164.7500,163.3500,163.6400,542422.33,2025-08-02 08:59:59.999,88991745.850900,71553,241281.84,39595090.008700,0,241281.84,301140.49,542422.33
2025-08-02 09:00:00,163.6300,164.2300,163.2500,163.6900,494086.74,2025-08-02 09:59:59.999,80890091.424000,71737,220792.26,36146241.644100,0,220792.26,273294.48,494086.74
2025-08-02 10:00:00,163.7000,163.8500,162.1400,162.9900,615226.78,2025-08-02 10:59:59.999,100164962.748080,95058,299116.94,48700942.958500,0,299116.94,316109.84,615226.78
2025-08-02 11:00:00,162.9900,165.0300,162.1300,164.4000,948662.82,2025-08-02 11:59:59.999,155600805.972260,106843,523642.67,85874574.186260,0,523642.67,425020.14999999997,948662.82
2025-08-02 12:00:00,164.3900,164.5500,163.3900,164.2900,442688.75,2025-08-02 12:59:59.999,72620079.859680,73863,215168.09,35297810.736100,0,215168.09,227520.66,442688.75
2025-08-02 13:00:00,164.2800,164.8800,163.5000,164.3900,442113.8,2025-08-02 13:59:59.999,72596887.625180,73716,218339.32,35858527.421980,0,218339.32,223774.47999999998,442113.8
2025-08-02 14:00:00,164.4000,164.6900,162.1500,162.6000,886174.1,2025-08-02 14:59:59.999,144555292.254960,113460,406514.92,66308511.458500,0,406514.92,479659.18,886174.1
2025-08-02 15:00:00,162.5900,163.6900,160.9500,161.4500,1041819.1,2025-08-02 15:59:59.999,168990649.659480,122410,486706.2,78977088.745880,0,486706.2,555112.8999999999,1041819.1
2025-08-02 16:00:00,161.4500,161.9900,160.0900,161.4500,1402278.03,2025-08-02 16:59:59.999,225928809.576110,155866,662492.53,106743002.447220,0,662492.53,739785.5,1402278.03
2025-08-02 17:00:00,161.4400,162.1300,158.2700,159.2300,1419895.4,2025-08-02 17:59:59.999,227425685.698810,158580,647429.76,103738333.483700,0,647429.76,772465.6399999999,1419895.4
2025-08-02 18:00:00,159.2300,159.6700,155.7200,156.5300,3155212.66,2025-08-02 18:59:59.999,496555916.743870,300956,1341977.72,211283085.288280,0,1341977.72,1813234.9400000002,3155212.66
2025-08-02 19:00:00,156.5200,158.4100,155.8600,157.3400,1528588.05,2025-08-02 19:59:59.999,240608739.994280,140841,736671.34,115982573.824980,0,736671.34,791916.7100000001,1528588.05
2025-08-02 20:00:00,157.3400,158.9000,157.2600,158.9000,713227.19,2025-08-02 20:59:59.999,112771736.649010,98005,384277.79,60762833.678110,0,384277.79,328949.39999999997,713227.19
2025-08-02 21:00:00,158.8900,159.4800,157.9800,158.7700,590169.17,2025-08-02 21:59:59.999,93698423.255800,78543,317787.62,50457195.760000,0,317787.62,272381.55000000005,590169.17
2025-08-02 22:00:00,158.7700,159.7000,157.6100,158.9500,746664.23,2025-08-02 22:59:59.999,118492328.628840,109467,359843.03,57110888.656380,0,359843.03,386821.19999999995,746664.23
2025-08-02 23:00:00,158.9600,159.2000,156.9100,158.4000,921932.64,2025-08-02 23:59:59.999,145851204.963620,109071,374080.48,59170485.506630,0,374080.48,547852.16,921932.64
2025-08-03 00:00:00,158.4000,159.6900,156.1700,159.5700,1499930.39,2025-08-03 00:59:59.999,237345505.524840,198080,723372.97,114437690.417010,0,723372.97,776557.4199999999,1499930.39
2025-08-03 01:00:00,159.5700,160.1600,159.0300,159.4300,724768.53,2025-08-03 01:59:59.999,115663410.644300,98907,341668.55,54534904.691300,0,341668.55,383099.98000000004,724768.53
2025-08-03 02:00:00,159.4200,160.6500,159.4100,160.4500,406453.55,2025-08-03 02:59:59.999,65121266.440700,68221,224755.03,36006429.828500,0,224755.03,181698.52,406453.55
2025-08-03 03:00:00,160.4500,160.9800,160.2800,160.7400,305292.32,2025-08-03 03:59:59.999,49034356.053640,58907,146535.34,23538175.849340,0,146535.34,158756.98,305292.32
2025-08-03 04:00:00,160.7400,160.8200,159.9000,160.3400,426765.72,2025-08-03 04:59:59.999,68405150.152800,55582,169716.3,27200032.626600,0,169716.3,257049.41999999998,426765.72
2025-08-03 05:00:00,160.3400,160.8500,160.0700,160.2600,282454.16,2025-08-03 05:59:59.999,45311267.715000,45501,136136.89,21840410.931100,0,136136.89,146317.26999999996,282454.16
2025-08-03 06:00:00,160.2500,160.7200,159.9500,160.4900,223201.9,2025-08-03 06:59:59.999,35784388.802700,41441,103047.65,16523219.103600,0,103047.65,120154.25,223201.9
2025-08-03 07:00:00,160.4900,161.4900,160.4900,161.2500,460695.62,2025-08-03 07:59:59.999,74202005.112800,53481,229558.44,36968521.368400,0,229558.44,231137.18,460695.62
2025-08-03 08:00:00,161.2600,161.6800,160.7300,161.2700,454965.71,2025-08-03 08:59:59.999,73354030.414700,55823,209426.98,33774297.727900,0,209426.98,245538.73,454965.71
2025-08-03 09:00:00,161.2700,161.4000,160.5800,161.0700,290716.3,2025-08-03 09:59:59.999,46777167.942600,42325,137515.1,22127630.838700,0,137515.1,153201.19999999998,290716.3
2025-08-03 10:00:00,161.0700,161.7200,161.0200,161.5400,337100.97,2025-08-03 10:59:59.999,54424759.037000,46593,153403.94,24767650.715900,0,153403.94,183697.02999999997,337100.97
2025-08-03 11:00:00,161.5400,162.7800,161.2800,161.3700,791489.0,2025-08-03 11:59:59.999,128295355.846600,96765,412281.8,66837907.648100,0,412281.8,379207.2,791489.0
2025-08-03 12:00:00,161.3700,162.1500,160.8000,161.6800,566787.96,2025-08-03 12:59:59.999,91444186.032640,80220,269354.21,43462530.170300,0,269354.21,297433.74999999994,566787.96
2025-08-03 13:00:00,161.6700,162.2500,160.5000,161.2500,533667.44,2025-08-03 13:59:59.999,86077514.769220,70663,245638.48,39626717.251280,0,245638.48,288028.95999999996,533667.44
2025-08-03 14:00:00,161.2400,161.5000,160.2700,161.2400,865751.38,2025-08-03 14:59:59.999,139176403.677000,81776,355076.77,57080993.647200,0,355076.77,510674.61,865751.38
2025-08-03 15:00:00,161.2400,162.2200,160.6900,162.0100,578314.58,2025-08-03 15:59:59.999,93436104.065920,73710,318479.66,51472382.775120,0,318479.66,259834.91999999998,578314.58
2025-08-03 16:00:00,162.0100,162.2300,161.0300,162.0900,441727.69,2025-08-03 16:59:59.999,71386591.410800,57851,217971.51,35226860.512800,0,217971.51,223756.18,441727.69
2025-08-03 17:00:00,162.0900,162.6500,161.6200,162.0700,491685.82,2025-08-03 17:59:59.999,79680368.835480,70642,246732.18,39989071.688080,0,246732.18,244953.64,491685.82
2025-08-03 18:00:00,162.0700,162.1600,161.2000,161.8800,454566.95,2025-08-03 18:59:59.999,73485125.471200,61560,229206.06,37051257.246900,0,229206.06,225360.89,454566.95
2025-08-03 19:00:00,161.8900,162.5500,161.2600,161.5200,518344.3,2025-08-03 19:59:59.999,83904422.055000,65081,266885.47,43199415.351400,0,266885.47,251458.83000000002,518344.3
2025-08-03 20:00:00,161.5300,161.6300,160.6300,161.3400,435087.03,2025-08-03 20:59:59.999,70036753.287440,69749,215436.09,34680273.118300,0,215436.09,219650.94000000003,435087.03
2025-08-03 21:00:00,161.3400,162.1200,161.1200,161.9500,290695.48,2025-08-03 21:59:59.999,47015121.303100,54239,146263.36,23651352.733700,0,146263.36,144432.12,290695.48
2025-08-03 22:00:00,161.9400,162.3400,160.7600,161.8000,612261.42,2025-08-03 22:59:59.999,98782310.675320,66251,273414.81,44115430.236880,0,273414.81,338846.61000000004,612261.42
2025-08-03 23:00:00,161.8000,163.0700,161.5300,161.8400,799091.24,2025-08-03 23:59:59.999,129633839.941580,77828,420085.67,68143727.392680,0,420085.67,379005.57,799091.24
2025-08-04 00:00:00,161.8500,164.5500,161.3100,164.4100,1033050.16,2025-08-04 00:59:59.999,168583600.218180,115608,540881.11,88298413.166880,0,540881.11,492169.05000000005,1033050.16
2025-08-04 01:00:00,164.4200,164.8600,162.9600,163.2000,787309.35,2025-08-04 01:59:59.999,129041773.995100,110383,371644.12,60933751.886600,0,371644.12,415665.23,787309.35
2025-08-04 02:00:00,163.2000,164.2200,162.4800,164.1900,605697.52,2025-08-04 02:59:59.999,98869628.986800,89002,332864.37,54339951.497200,0,332864.37,272833.15,605697.52
2025-08-04 03:00:00,164.1900,164.2700,162.7500,162.8800,458685.82,2025-08-04 03:59:59.999,74954920.305200,65606,214147.9,34986947.689400,0,214147.9,244537.92,458685.82
2025-08-04 04:00:00,162.8800,163.3500,162.1000,162.2200,537693.89,2025-08-04 04:59:59.999,87437826.851780,78407,230345.52,37473991.358800,0,230345.52,307348.37,537693.89
2025-08-04 05:00:00,162.2100,162.3500,161.4100,162.1600,578749.99,2025-08-04 05:59:59.999,93724349.467040,72407,293715.48,47575650.322920,0,293715.48,285034.51,578749.99
2025-08-04 06:00:00,162.1600,162.3700,161.1600,162.1300,466736.98,2025-08-04 06:59:59.999,75462256.184300,71682,234472.11,37911760.285800,0,234472.11,232264.87,466736.98
2025-08-04 07:00:00,162.1300,163.2400,161.9600,162.9500,519985.97,2025-08-04 07:59:59.999,84547223.465300,69895,276450.59,44955314.198300,0,276450.59,243535.37999999995,519985.97
2025-08-04 08:00:00,162.9600,163.9900,162.5600,163.6700,692803.04,2025-08-04 08:59:59.999,113193710.219480,96470,343655.25,56153854.139080,0,343655.25,349147.79000000004,692803.04
2025-08-04 09:00:00,163.6700,163.9900,162.3400,162.3600,472214.12,2025-08-04 09:59:59.999,77064318.270400,73758,232309.74,37918535.396000,0,232309.74,239904.38,472214.12
2025-08-04 10:00:00,162.3600,162.9000,162.0300,162.2800,576344.68,2025-08-04 10:59:59.999,93597078.801380,65132,308799.76,50147705.938000,0,308799.76,267544.92000000004,576344.68
2025-08-04 11:00:00,162.2800,162.4800,161.5400,162.2700,511646.86,2025-08-04 11:59:59.999,82883193.284720,72764,252484.99,40907375.491300,0,252484.99,259161.87,511646.86
2025-08-04 12:00:00,162.2800,163.6000,162.0400,163.5800,604551.46,2025-08-04 12:59:59.999,98492803.436980,90108,321025.99,52302996.291080,0,321025.99,283525.47,604551.46
2025-08-04 13:00:00,163.5900,165.6900,163.1000,165.3800,1610671.3,2025-08-04 13:59:59.999,264936724.217550,179841,773001.85,127216196.490850,0,773001.85,837669.4500000001,1610671.3
2025-08-04 14:00:00,165.3800,166.8100,164.3700,164.9400,2332629.5,2025-08-04 14:59:59.999,387163034.058790,231823,1139483.88,189198746.341440,0,1139483.88,1193145.62,2332629.5
2025-08-04 15:00:00,164.9500,165.9300,164.4200,165.3900,948411.18,2025-08-04 15:59:59.999,156679468.721500,117368,472105.98,78008801.566700,0,472105.98,476305.20000000007,948411.18
2025-08-04 16:00:00,165.3800,168.1000,165.3600,167.9100,1370816.73,2025-08-04 16:59:59.999,228936983.919170,176678,742092.7,123934439.957670,0,742092.7,628724.03,1370816.73
2025-08-04 17:00:00,167.9100,169.7300,167.5300,167.7300,1816149.27,2025-08-04 17:59:59.999,306388055.201910,192009,950893.8,160437062.266830,0,950893.8,865255.47,1816149.27
2025-08-04 18:00:00,167.7200,168.0400,166.3400,166.5700,787321.11,2025-08-04 18:59:59.999,131562845.102800,95807,331547.1,55416455.813600,0,331547.1,455774.01,787321.11
2025-08-04 19:00:00,166.5600,166.5600,164.9200,165.5500,805350.92,2025-08-04 19:59:59.999,133447067.755660,105801,400659.78,66400878.740300,0,400659.78,404691.14,805350.92
2025-08-04 20:00:00,165.5600,168.3600,165.2100,167.1900,1293231.61,2025-08-04 20:59:59.999,215929698.586610,148179,734851.23,122669723.732410,0,734851.23,558380.3800000001,1293231.61
2025-08-04 21:00:00,167.1800,168.6800,167.1600,168.4500,604848.6,2025-08-04 21:59:59.999,101577402.111230,93325,319179.01,53616908.868730,0,319179.01,285669.58999999997,604848.6
2025-08-04 22:00:00,168.4500,169.5000,168.1600,169.4000,645686.43,2025-08-04 22:59:59.999,108971930.111500,83580,349599.7,59016427.085500,0,349599.7,296086.73000000004,645686.43
2025-08-04 23:00:00,169.3900,169.7000,168.8300,169.4600,761030.17,2025-08-04 23:59:59.999,128815664.761600,91651,365915.39,61948814.839700,0,365915.39,395114.78,761030.17
2025-08-05 00:00:00,169.4700,169.6900,168.4800,169.2200,818863.87,2025-08-05 00:59:59.999,138385457.608900,89173,328622.92,55544175.666300,0,328622.92,490240.95,818863.87
2025-08-05 01:00:00,169.2100,169.9400,168.0600,168.1600,644364.49,2025-08-05 01:59:59.999,108860733.862940,104827,275066.8,46495476.128400,0,275066.8,369297.69,644364.49
2025-08-05 02:00:00,168.1600,169.3800,167.8600,169.3400,502758.63,2025-08-05 02:59:59.999,84708999.947500,69358,258231.06,43533340.165400,0,258231.06,244527.57,502758.63
2025-08-05 03:00:00,169.3400,169.3600,167.4900,167.8400,703724.08,2025-08-05 03:59:59.999,118266073.026780,86470,247695.31,41629209.281500,0,247695.31,456028.76999999996,703724.08
2025-08-05 04:00:00,167.8500,168.4300,167.1300,167.3900,581956.79,2025-08-05 04:59:59.999,97569769.068200,78842,274633.28,46051593.327500,0,274633.28,307323.51,581956.79
2025-08-05 05:00:00,167.3900,168.4900,167.3000,168.3000,362403.53,2025-08-05 05:59:59.999,60831235.160100,63465,177307.99,29765096.098300,0,177307.99,185095.54000000004,362403.53
2025-08-05 06:00:00,168.3100,169.1900,167.1900,167.6100,598464.15,2025-08-05 06:59:59.999,100759965.441780,85256,285534.47,48078080.433800,0,285534.47,312929.68000000005,598464.15
2025-08-05 07:00:00,167.6000,168.4200,165.7000,166.1200,1103585.99,2025-08-05 07:59:59.999,183887657.928360,133291,508533.45,84752374.374700,0,508533.45,595052.54,1103585.99
2025-08-05 08:00:00,166.1100,167.1600,165.5500,166.7200,648159.29,2025-08-05 08:59:59.999,107851486.207500,83661,306831.07,51074865.925900,0,306831.07,341328.22000000003,648159.29
2025-08-05 09:00:00,166.7300,169.3200,166.6600,168.7800,741875.74,2025-08-05 09:59:59.999,124771963.909100,99975,390241.0,65617622.349100,0,390241.0,351634.74,741875.74
2025-08-05 10:00:00,168.7900,171.6600,168.3300,170.9700,1558563.24,2025-08-05 10:59:59.999,265372359.195160,173200,903309.45,153829993.504160,0,903309.45,655253.79,1558563.24
2025-08-05 11:00:00,170.9700,171.5800,170.4700,170.8100,767818.23,2025-08-05 11:59:59.999,131258741.764100,107344,392787.43,67156475.164100,0,392787.43,375030.8,767818.23
2025-08-05 12:00:00,170.8200,170.9700,166.6800,167.1100,2439546.77,2025-08-05 12:59:59.999,410990972.945650,236856,1089507.99,183471900.845200,0,1089507.99,1350038.78,2439546.77
2025-08-05 13:00:00,167.1200,168.0400,166.5100,167.6400,1409218.92,2025-08-05 13:59:59.999,235755421.525600,173490,746439.75,124915219.944100,0,746439.75,662779.1699999999,1409218.92
2025-08-05 14:00:00,167.6300,167.6900,163.5200,164.2100,3026526.4,2025-08-05 14:59:59.999,498791827.211360,314849,1319501.55,217368089.085160,0,1319501.55,1707024.8499999999,3026526.4
2025-08-05 15:00:00,164.2000,165.2300,162.9000,163.6800,1635348.98,2025-08-05 15:59:59.999,268127520.624030,186180,819395.12,134411887.199750,0,819395.12,815953.86,1635348.98
2025-08-05 16:00:00,163.6700,164.6500,162.6600,163.7500,1073720.69,2025-08-05 16:59:59.999,175782058.360200,146137,547120.36,89603145.757700,0,547120.36,526600.33,1073720.69
2025-08-05 17:00:00,163.7500,164.8400,163.2700,164.6900,627510.33,2025-08-05 17:59:59.999,102986337.919400,101565,329283.46,54049079.223800,0,329283.46,298226.86999999994,627510.33
2025-08-05 18:00:00,164.6900,164.8400,162.8800,163.9200,582046.46,2025-08-05 18:59:59.999,95387731.582300,100976,286782.3,47011444.016700,0,286782.3,295264.16,582046.46
2025-08-05 19:00:00,163.9200,164.4400,162.1600,162.6600,707061.53,2025-08-05 19:59:59.999,115394669.333280,109298,314702.98,51371456.479000,0,314702.98,392358.55000000005,707061.53
2025-08-05 20:00:00,162.6500,163.6100,162.2600,162.5300,487824.84,2025-08-05 20:59:59.999,79480931.335100,74058,240767.84,39233989.444400,0,240767.84,247057.00000000003,487824.84
2025-08-05 21:00:00,162.5300,163.3600,161.5000,162.2900,494715.01,2025-08-05 21:59:59.999,80412647.469000,66884,234274.47,38123949.618500,0,234274.47,260440.54,494715.01
2025-08-05 22:00:00,162.2800,163.7800,161.1700,163.7600,654166.91,2025-08-05 22:59:59.999,106315859.341480,105442,318101.94,51720951.554280,0,318101.94,336064.97000000003,654166.91
2025-08-05 23:00:00,163.7700,164.4300,163.5000,163.9900,496222.95,2025-08-05 23:59:59.999,81405496.939300,76039,236854.94,38860164.387000,0,236854.94,259368.01,496222.95
2025-08-06 00:00:00,163.9900,164.0600,162.4300,162.6500,491963.95,2025-08-06 00:59:59.999,80337030.673100,84492,215474.76,35189974.577700,0,215474.76,276489.19,491963.95
2025-08-06 01:00:00,162.6500,163.0200,161.6200,162.7500,632129.45,2025-08-06 01:59:59.999,102601828.841280,93761,336781.82,54674394.863800,0,336781.82,295347.62999999995,632129.45
2025-08-06 02:00:00,162.7500,163.2200,161.7800,162.5900,346084.03,2025-08-06 02:59:59.999,56295802.924600,71234,173195.0,28179021.491200,0,173195.0,172889.03000000003,346084.03
2025-08-06 03:00:00,162.5900,162.7100,161.0400,161.7600,553651.74,2025-08-06 03:59:59.999,89566206.570100,89911,231818.68,37505632.056000,0,231818.68,321833.06,553651.74
2025-08-06 04:00:00,161.7600,162.4900,161.1500,162.3600,451021.61,2025-08-06 04:59:59.999,73001376.195300,67142,209025.44,33830071.326400,0,209025.44,241996.16999999998,451021.61
2025-08-06 05:00:00,162.3600,164.7100,162.0500,164.1500,1020423.59,2025-08-06 05:59:59.999,167148045.714380,135014,536801.85,87910168.280680,0,536801.85,483621.74,1020423.59
2025-08-06 06:00:00,164.1600,164.2100,163.3000,163.8200,444251.32,2025-08-06 06:59:59.999,72749318.765400,74668,202267.73,33122334.980200,0,202267.73,241983.59,444251.32
2025-08-06 07:00:00,163.8200,164.5300,163.5300,164.1600,384861.36,2025-08-06 07:59:59.999,63160062.296900,57513,203507.52,33403304.748400,0,203507.52,181353.84,384861.36
2025-08-06 08:00:00,164.1600,164.4200,162.6300,163.2200,609504.31,2025-08-06 08:59:59.999,99574899.456600,98873,276875.36,45232224.262900,0,276875.36,332628.95000000007,609504.31
2025-08-06 09:00:00,163.2200,164.4800,162.8500,163.9100,605052.68,2025-08-06 09:59:59.999,99151220.065600,88128,291192.18,47720374.021800,0,291192.18,313860.50000000006,605052.68
2025-08-06 10:00:00,163.9000,164.0800,162.8000,163.5600,488484.09,2025-08-06 10:59:59.999,79838814.532400,84424,227959.59,37256562.302400,0,227959.59,260524.50000000003,488484.09
2025-08-06 11:00:00,163.5600,164.5600,163.1500,164.1000,437146.79,2025-08-06 11:59:59.999,71691783.974000,75881,212310.6,34822588.241700,0,212310.6,224836.18999999997,437146.79
2025-08-06 12:00:00,164.1000,164.6200,162.5000,163.2100,833063.29,2025-08-06 12:59:59.999,136219200.911500,130251,387497.86,63362557.594800,0,387497.86,445565.43000000005,833063.29
2025-08-06 13:00:00,163.2100,164.6300,163.0300,164.1800,1336202.17,2025-08-06 13:59:59.999,219076256.957100,143308,713205.73,116960925.132300,0,713205.73,622996.44,1336202.17
2025-08-06 14:00:00,164.1800,167.9600,163.8600,167.7900,2202153.79,2025-08-06 14:59:59.999,365062881.207440,293054,1221568.81,202595354.394960,0,1221568.81,980584.98,2202153.79
2025-08-06 15:00:00,167.8000,169.4700,167.1300,168.9600,1760194.57,2025-08-06 15:59:59.999,295828950.945680,214701,884830.02,148769669.801580,0,884830.02,875364.55,1760194.57
2025-08-06 16:00:00,168.9600,169.4500,167.2000,167.6600,1069963.45,2025-08-06 16:59:59.999,179998509.873380,125839,443952.19,74672210.428400,0,443952.19,626011.26,1069963.45
2025-08-06 17:00:00,167.6600,169.0800,167.0800,169.0800,635653.17,2025-08-06 17:59:59.999,106860430.247200,91771,353831.4,59485624.605000,0,353831.4,281821.77,635653.17
2025-08-06 18:00:00,169.0700,169.8800,168.2800,168.4600,957274.04,2025-08-06 18:59:59.999,161840606.989300,155952,437109.24,73905942.943600,0,437109.24,520164.80000000005,957274.04
2025-08-06 19:00:00,168.4500,169.0400,167.8700,168.7300,643587.2,2025-08-06 19:59:59.999,108417518.107400,74886,343037.54,57800272.007800,0,343037.54,300549.66,643587.2
2025-08-06 20:00:00,168.7400,168.7900,167.6900,167.9200,351271.36,2025-08-06 20:59:59.999,59073211.183400,50773,144475.63,24300402.809100,0,144475.63,206795.72999999998,351271.36
2025-08-06 21:00:00,167.9200,168.5400,167.2500,167.9900,332514.26,2025-08-06 21:59:59.999,55843093.369380,50792,164169.16,27574161.143700,0,164169.16,168345.1,332514.26
2025-08-06 22:00:00,167.9900,168.4600,167.7400,168.3300,228513.15,2025-08-06 22:59:59.999,38431452.697100,40398,110023.69,18503508.394400,0,110023.69,118489.45999999999,228513.15
2025-08-06 23:00:00,168.3200,168.3700,167.8400,168.0300,262897.05,2025-08-06 23:59:59.999,44188206.889100,35605,95634.22,16073543.244800,0,95634.22,167262.83,262897.05
2025-08-07 00:00:00,168.0400,168.3700,167.4100,167.8200,390636.33,2025-08-07 00:59:59.999,65593509.850700,52807,184301.84,30955511.501300,0,184301.84,206334.49000000002,390636.33
2025-08-07 01:00:00,167.8200,168.9500,167.6300,167.7800,550071.64,2025-08-07 01:59:59.999,92592439.371700,71230,288927.14,48642970.734600,0,288927.14,261144.5,550071.64
2025-08-07 02:00:00,167.7900,167.9600,166.6700,167.0100,618312.64,2025-08-07 02:59:59.999,103462949.738030,89977,259451.69,43428811.646900,0,259451.69,358860.95,618312.64
2025-08-07 03:00:00,167.0000,167.3900,166.6100,166.8000,391981.79,2025-08-07 03:59:59.999,65441147.737100,46493,212917.86,35551238.283100,0,212917.86,179063.93,391981.79
2025-08-07 04:00:00,166.8100,167.5500,166.6900,167.0500,294746.74,2025-08-07 04:59:59.999,49259814.710800,41571,148002.72,24742277.953700,0,148002.72,146744.02,294746.74
2025-08-07 05:00:00,167.0500,168.6900,166.8200,168.6600,368348.01,2025-08-07 05:59:59.999,61800893.550030,75700,195354.78,32774067.300930,0,195354.78,172993.23,368348.01
2025-08-07 06:00:00,168.6500,169.6200,168.4900,169.1100,736733.51,2025-08-07 06:59:59.999,124558556.709100,86882,382734.56,64719777.859200,0,382734.56,353998.95,736733.51
2025-08-07 07:00:00,169.1200,170.3700,169.0600,169.9200,724339.41,2025-08-07 07:59:59.999,123035766.729440,99656,373930.03,63519320.885040,0,373930.03,350409.38,724339.41
2025-08-07 08:00:00,169.9100,170.4800,169.1400,169.3100,602907.36,2025-08-07 08:59:59.999,102371389.916900,77373,284973.69,48400852.004900,0,284973.69,317933.67,602907.36
2025-08-07 09:00:00,169.3200,169.6900,169.0000,169.5700,435079.51,2025-08-07 09:59:59.999,73678535.720800,59127,206584.85,34987286.357100,0,206584.85,228494.66,435079.51
2025-08-07 10:00:00,169.5700,173.3100,169.3400,173.0600,2547152.64,2025-08-07 10:59:59.999,437677916.749350,262249,1390144.53,238733321.130950,0,1390144.53,1157008.11,2547152.64
2025-08-07 11:00:00,173.0600,173.4300,172.5000,172.7500,1145712.82,2025-08-07 11:59:59.999,198139272.050700,115341,534914.92,92523366.127900,0,534914.92,610797.9,1145712.82
2025-08-07 12:00:00,172.7600,173.1200,171.4000,172.3500,1312385.29,2025-08-07 12:59:59.999,226029957.618020,121775,530465.63,91364764.172500,0,530465.63,781919.66,1312385.29
2025-08-07 13:00:00,172.3500,172.5700,171.1600,171.6000,996694.74,2025-08-07 13:59:59.999,171389003.535300,128379,452839.36,77887823.632300,0,452839.36,543855.38,996694.74
2025-08-07 14:00:00,171.6100,171.6800,169.8300,170.2100,1269123.03,2025-08-07 14:59:59.999,216441973.247240,152676,642352.78,109566120.387800,0,642352.78,626770.25,1269123.03
