Datetime,Open,High,Low,Close,tick_volume,spread,Volume
2023-12-06 16:00:00,2030.244,2031.334,2023.86,2029.948,7008,199,0
2023-12-06 17:00:00,2029.939,2030.182,2026.548,2029.467,5218,199,0
2023-12-06 18:00:00,2029.441,2031.289,2028.004,2030.579,4191,199,0
2023-12-06 19:00:00,2030.594,2030.737,2028.716,2029.879,3049,199,0
2023-12-06 20:00:00,2029.886,2029.906,2025.106,2026.591,3678,199,0
2023-12-06 21:00:00,2026.544,2026.958,2024.39,2025.427,1996,199,0
2023-12-06 23:00:00,2025.677,2027.822,2025.158,2027.006,3232,199,0
2023-12-07 00:00:00,2026.977,2029.612,2026.618,2028.621,2949,199,0
2023-12-07 01:00:00,2028.624,2029.512,2026.02,2026.148,4095,199,0
2023-12-07 02:00:00,2026.21,2030.047,2026.11,2029.04,3708,199,0
2023-12-07 03:00:00,2028.99,2029.903,2026.363,2026.869,3796,199,0
2023-12-07 04:00:00,2026.827,2027.104,2025.364,2026.081,3425,200,0
2023-12-07 05:00:00,2026.034,2027.368,2025.165,2026.805,3534,199,0
2023-12-07 06:00:00,2026.808,2029.758,2026.263,2029.62,4348,199,0
2023-12-07 07:00:00,2029.66,2030.722,2028.239,2029.582,4893,199,0
2023-12-07 08:00:00,2029.623,2034.889,2028.801,2032.93,5082,199,0
2023-12-07 09:00:00,2032.929,2034.719,2031.107,2034.09,4215,199,0
2023-12-07 10:00:00,2034.124,2035.115,2032.43,2033.526,3829,199,0
2023-12-07 11:00:00,2033.572,2034.459,2029.543,2032.562,3884,199,0
2023-12-07 12:00:00,2032.569,2033.485,2030.365,2033.137,4085,199,0
2023-12-07 13:00:00,2033.187,2039.891,2030.064,2037.166,8770,199,0
2023-12-07 14:00:00,2037.198,2037.502,2025.074,2026.39,10708,199,0
2023-12-07 15:00:00,2026.359,2031.343,2025.384,2029.303,8790,199,0
2023-12-07 16:00:00,2029.254,2030.825,2025.522,2026.472,6060,199,0
2023-12-07 17:00:00,2026.464,2030.989,2020.091,2028.833,9801,199,0
2023-12-07 18:00:00,2028.769,2031.883,2027.616,2030.303,3981,361,0
2023-12-07 19:00:00,2030.241,2030.95,2029.336,2029.821,2843,359,0
2023-12-07 20:00:00,2029.842,2031.197,2028.582,2029.316,2655,359,0
2023-12-07 21:00:00,2029.375,2029.437,2028.159,2028.267,1785,360,0
2023-12-07 23:00:00,2028.614,2028.867,2026.752,2027.916,2160,362,0
2023-12-08 00:00:00,2028.061,2033.059,2027.499,2030.973,4778,199,0
2023-12-08 01:00:00,2031.001,2033.126,2028.674,2032.26,5480,199,0
2023-12-08 02:00:00,2032.29,2033.625,2031.725,2032.509,3604,199,0
2023-12-08 03:00:00,2032.477,2034.005,2030.85,2032.361,3634,199,0
2023-12-08 04:00:00,2032.388,2032.409,2030.06,2031.426,2898,199,0
2023-12-08 05:00:00,2031.471,2031.913,2029.267,2030.024,3542,199,0
2023-12-08 06:00:00,2029.981,2031.181,2028.837,2030.403,3882,199,0
2023-12-08 07:00:00,2030.418,2031.409,2029.096,2030.904,4342,199,0
2023-12-08 08:00:00,2030.855,2030.981,2026.433,2028.204,5652,199,0
2023-12-08 09:00:00,2028.204,2029.137,2026.618,2028.586,4408,199,0
2023-12-08 10:00:00,2028.588,2032.395,2027.095,2029.69,5473,199,0
2023-12-08 11:00:00,2029.699,2030.945,2028.804,2029.972,4002,199,0
2023-12-08 12:00:00,2030.01,2030.096,2026.947,2027.568,4005,199,0
2023-12-08 13:00:00,2027.566,2028.896,2014.422,2018.63,14295,199,0
2023-12-08 14:00:00,2018.581,2019.367,2002.498,2008.711,17419,199,0
2023-12-08 15:00:00,2008.666,2014.886,2006.093,2008.866,11366,199,0
2023-12-08 16:00:00,2008.866,2009.663,2001.128,2002.262,7219,199,0
2023-12-08 17:00:00,2002.216,2002.707,1994.518,1997.089,7313,199,0
2023-12-08 18:00:00,1997.132,2000.84,1996.285,1999.36,4811,199,0
2023-12-08 19:00:00,1999.365,2001.396,1999.2,2000.758,3530,199,0
2023-12-08 20:00:00,2000.734,2003.591,2000.007,2002.758,3643,199,0
2023-12-08 21:00:00,2002.805,2005.038,2002.586,2004.34,2123,199,0
2023-12-10 23:00:00,2005.584,2007.648,2004.547,2007.054,3143,199,0
2023-12-11 00:00:00,2006.993,2007.808,2004.554,2004.84,4085,199,0
2023-12-11 01:00:00,2004.791,2005.012,2001.695,2002.131,5186,199,0
2023-12-11 02:00:00,2002.136,2002.839,1996.575,1998.192,4378,199,0
2023-12-11 03:00:00,1998.15,2000.294,1995.397,1996.892,4315,199,0
2023-12-11 04:00:00,1996.906,1997.063,1994.728,1996.62,3167,199,0
2023-12-11 05:00:00,1996.607,1999.909,1996.356,1998.879,3329,199,0
2023-12-11 06:00:00,1998.869,1999.446,1997.613,1998.85,3718,199,0
2023-12-11 07:00:00,1998.852,2000.556,1991.27,1992.761,5520,199,0
2023-12-11 08:00:00,1992.765,1997.809,1991.788,1996.029,5585,199,0
2023-12-11 09:00:00,1996.068,1997.003,1991.853,1993.31,4545,199,0
2023-12-11 10:00:00,1993.364,1994.757,1991.155,1992.901,4006,199,0
2023-12-11 11:00:00,1992.857,1996.305,1992.69,1996.1,3839,199,0
2023-12-11 12:00:00,1996.153,1996.743,1993.824,1995.001,4186,199,0
2023-12-11 13:00:00,1995.052,1995.685,1990.126,1993.601,6728,199,0
2023-12-11 14:00:00,1993.625,1994.348,1986.432,1986.762,7963,199,0
2023-12-11 15:00:00,1986.718,1988.197,1980.572,1982.301,7224,199,0
2023-12-11 16:00:00,1982.36,1984.307,1980.003,1981.636,6065,199,0
2023-12-11 17:00:00,1981.656,1982.804,1976.059,1976.745,4971,199,0
2023-12-11 18:00:00,1976.741,1982.485,1975.841,1981.523,5540,199,0
2023-12-11 19:00:00,1981.512,1983.083,1980.347,1981.574,3830,199,0
2023-12-11 20:00:00,1981.616,1982.182,1980.289,1980.805,3110,199,0
2023-12-11 21:00:00,1980.851,1981.894,1980.658,1981.779,1634,199,0
2023-12-11 23:00:00,1982.048,1984.302,1981.746,1982.96,3093,199,0
2023-12-12 00:00:00,1982.954,1989.475,1982.311,1985.605,4616,199,0
2023-12-12 01:00:00,1985.557,1986.192,1982.818,1983.227,4603,199,0
2023-12-12 02:00:00,1983.19,1983.601,1981.855,1982.227,3573,199,0
2023-12-12 03:00:00,1982.238,1986.319,1982.056,1985.462,3597,199,0
2023-12-12 04:00:00,1985.459,1986.453,1984.639,1985.582,2665,199,0
2023-12-12 05:00:00,1985.595,1988.007,1984.701,1987.517,3400,199,0
2023-12-12 06:00:00,1987.465,1988.711,1987.138,1987.673,3333,199,0
2023-12-12 07:00:00,1987.645,1989.079,1985.445,1988.021,4041,199,0
2023-12-12 08:00:00,1987.993,1988.257,1983.636,1983.782,4546,199,0
2023-12-12 09:00:00,1983.739,1986.023,1982.615,1985.783,3951,199,0
2023-12-12 10:00:00,1985.775,1988.224,1985.061,1986.204,3579,199,0
2023-12-12 11:00:00,1986.235,1988.429,1985.862,1988.334,3558,199,0
2023-12-12 12:00:00,1988.367,1989.081,1986.777,1988.265,3762,199,0
2023-12-12 13:00:00,1988.298,1996.656,1982.649,1984.48,12910,199,0
2023-12-12 14:00:00,1984.419,1989.823,1980.013,1981.801,10098,199,0
2023-12-12 15:00:00,1981.831,1984.54,1980.418,1981.571,6884,199,0
2023-12-12 16:00:00,1981.596,1983.637,1979.156,1980.942,5397,199,0
2023-12-12 17:00:00,1980.988,1981.321,1977.115,1977.699,4689,199,0
2023-12-12 18:00:00,1977.712,1980.671,1977.474,1979.004,5139,199,0
2023-12-12 19:00:00,1978.992,1981.056,1978.937,1980.267,3288,199,0
2023-12-12 20:00:00,1980.261,1980.475,1979.245,1979.554,3028,199,0
2023-12-12 21:00:00,1979.549,1979.949,1979.001,1979.365,1542,200,0
2023-12-12 23:00:00,1980.537,1982.815,1979.829,1982.453,2322,200,0
2023-12-13 00:00:00,1982.452,1982.516,1980.283,1980.704,2915,199,0
2023-12-13 01:00:00,1980.746,1981.599,1979.64,1980.08,3657,199,0
2023-12-13 02:00:00,1980.063,1980.357,1977.866,1979.319,3228,199,0
2023-12-13 03:00:00,1979.279,1980.12,1977.72,1977.986,2785,199,0
2023-12-13 04:00:00,1977.937,1979.972,1977.596,1978.261,2579,199,0
2023-12-13 05:00:00,1978.259,1979.691,1978.259,1978.761,2969,199,0
2023-12-13 06:00:00,1978.709,1978.918,1973.033,1974.368,4340,199,0
2023-12-13 07:00:00,1974.321,1980.465,1973.533,1979.223,4689,199,0
2023-12-13 08:00:00,1979.262,1982.275,1978.56,1980.294,4577,199,0
2023-12-13 09:00:00,1980.25,1982.695,1979.509,1982.53,3806,199,0
2023-12-13 10:00:00,1982.499,1983.286,1981.079,1983.174,3611,199,0
2023-12-13 11:00:00,1983.128,1983.568,1982.111,1982.761,3227,199,0
2023-12-13 12:00:00,1982.748,1982.886,1980.786,1981.372,3319,199,0
2023-12-13 13:00:00,1981.372,1986.708,1979.571,1984.336,6843,199,0
2023-12-13 14:00:00,1984.304,1986.146,1981.214,1981.909,6879,199,0
2023-12-13 15:00:00,1981.877,1982.927,1978.394,1981.784,6175,199,0
2023-12-13 16:00:00,1981.824,1983.765,1980.397,1981.326,4445,199,0
2023-12-13 17:00:00,1981.346,1983.498,1981.057,1981.956,3785,199,0
2023-12-13 18:00:00,1981.923,1982.853,1979.614,1982.029,3775,199,0
2023-12-13 19:00:00,1981.977,2017.45,1981.897,2013.6,22175,199,0
2023-12-13 20:00:00,2013.645,2024.387,2012.572,2023.873,12316,199,0
2023-12-13 21:00:00,2023.921,2027.872,2021.52,2027.32,4895,199,0
2023-12-13 23:00:00,2024.71,2033.129,2024.294,2032.813,6532,199,0
2023-12-14 00:00:00,2032.858,2039.32,2030.382,2037.952,7432,199,0
2023-12-14 01:00:00,2038.001,2038.216,2029.935,2032.389,9019,199,0
2023-12-14 02:00:00,2032.435,2034.718,2030.544,2032.689,5376,199,0
2023-12-14 03:00:00,2032.674,2034.851,2030.26,2030.983,5005,199,0
2023-12-14 04:00:00,2030.939,2032.068,2030.027,2031.234,4007,199,0
2023-12-14 05:00:00,2031.195,2036.042,2030.371,2035.22,4504,199,0
2023-12-14 06:00:00,2035.236,2037.375,2034.065,2035.371,5021,199,0
2023-12-14 07:00:00,2035.406,2036.699,2029.256,2032.658,6637,199,0
2023-12-14 08:00:00,2032.617,2040.321,2031.986,2036.408,7427,199,0
2023-12-14 09:00:00,2036.416,2038.818,2034.752,2036.654,5594,199,0
2023-12-14 10:00:00,2036.642,2036.703,2032.281,2033.961,4938,199,0
2023-12-14 11:00:00,2033.993,2035.236,2033.059,2034.879,4526,199,0
2023-12-14 12:00:00,2035.01,2039.22,2033.65,2038.77,5171,199,0
2023-12-14 13:00:00,2038.815,2039.208,2027.353,2037.219,12691,199,0
2023-12-14 14:00:00,2037.22,2047.909,2034.866,2043.137,12241,199,0
2023-12-14 15:00:00,2043.153,2046.888,2036.43,2040.212,10674,199,0
2023-12-14 16:00:00,2040.18,2041.462,2037.859,2039.451,7447,199,0
2023-12-14 17:00:00,2039.496,2039.629,2034.617,2036.096,5593,199,0
2023-12-14 18:00:00,2036.064,2036.134,2028.944,2031.037,6650,199,0
2023-12-14 19:00:00,2031.057,2033.788,2029.832,2033.195,4713,199,0
2023-12-14 20:00:00,2033.163,2036.672,2032.697,2036.227,4205,199,0
2023-12-14 21:00:00,2036.189,2036.612,2035.307,2036.099,2142,199,0
2023-12-14 23:00:00,2036.366,2038.646,2035.472,2035.553,3885,199,0
2023-12-15 00:00:00,2035.52,2036.342,2031.196,2032.775,4228,199,0
2023-12-15 01:00:00,2032.82,2033.722,2031.797,2032.16,4435,199,0
2023-12-15 02:00:00,2032.131,2037.465,2031.81,2036.003,4265,199,0
2023-12-15 03:00:00,2036.003,2036.567,2034.016,2035.747,3561,200,0
2023-12-15 04:00:00,2035.713,2037.306,2035.263,2036.559,3336,199,0
2023-12-15 05:00:00,2036.528,2037.207,2035.063,2035.264,3870,199,0
2023-12-15 06:00:00,2035.267,2036.257,2034.308,2035.998,3675,199,0
2023-12-15 07:00:00,2036.052,2039.095,2035.719,2037.836,4364,199,0
2023-12-15 08:00:00,2037.797,2040.544,2036.95,2039.976,4943,199,0
2023-12-15 09:00:00,2040.022,2044.199,2040.002,2042.561,4993,199,0
2023-12-15 10:00:00,2042.599,2044.372,2041.125,2042.561,4006,199,0
2023-12-15 11:00:00,2042.512,2043.432,2039.955,2041.635,3988,199,0
2023-12-15 12:00:00,2041.623,2044.909,2040.867,2041.066,4087,199,0
2023-12-15 13:00:00,2041.062,2044.135,2026.882,2031.396,12551,199,0
2023-12-15 14:00:00,2031.442,2036.389,2031.311,2033.202,11510,199,0
2023-12-15 15:00:00,2033.203,2038.513,2031.92,2035.08,8316,199,0
2023-12-15 16:00:00,2035.05,2036.398,2032.949,2033.855,5336,199,0
2023-12-15 17:00:00,2033.859,2034.437,2031.892,2032.754,4171,199,0
2023-12-15 18:00:00,2032.739,2033.772,2019.551,2019.638,7784,199,0
2023-12-15 19:00:00,2019.595,2020.057,2015.546,2019.067,5632,199,0
2023-12-15 20:00:00,2019.019,2021.62,2017.395,2017.956,4514,199,0
2023-12-15 21:00:00,2017.924,2019.761,2017.796,2019.491,2550,199,0
2023-12-17 23:00:00,2019.802,2020.102,2015.891,2017.414,3334,199,0
2023-12-18 00:00:00,2017.413,2020.506,2016.067,2020.051,4514,199,0
2023-12-18 01:00:00,2020.002,2023.326,2018.637,2019.344,5749,199,0
2023-12-18 02:00:00,2019.287,2023.297,2018.952,2021.834,3936,199,0
2023-12-18 03:00:00,2021.824,2024.121,2021.308,2022.787,3474,199,0
2023-12-18 04:00:00,2022.78,2023.285,2021.49,2023.079,2800,199,0
2023-12-18 05:00:00,2023.08,2024.638,2022.343,2023.104,3047,199,0
2023-12-18 06:00:00,2023.096,2024.822,2021.457,2023.205,3721,199,0
2023-12-18 07:00:00,2023.165,2024.354,2022.532,2023.14,3760,199,0
2023-12-18 08:00:00,2023.106,2026.196,2021.626,2024.387,5448,199,0
2023-12-18 09:00:00,2024.396,2027.294,2021.907,2022.905,5150,199,0
2023-12-18 10:00:00,2022.876,2024.865,2019.083,2019.289,4633,199,0
2023-12-18 11:00:00,2019.295,2022.577,2018.75,2021.944,3762,199,0
2023-12-18 12:00:00,2021.919,2024.109,2021.742,2023.57,3550,199,0
2023-12-18 13:00:00,2023.532,2026.213,2022.7,2025.833,5115,199,0
2023-12-18 14:00:00,2025.776,2026.908,2020.803,2024.211,6620,199,0
2023-12-18 15:00:00,2024.191,2025.259,2020.308,2022.284,5991,199,0
2023-12-18 16:00:00,2022.329,2024.633,2021.135,2022.227,4302,199,0
2023-12-18 17:00:00,2022.279,2033.509,2021.19,2033.493,5238,199,0
2023-12-18 18:00:00,2033.531,2033.689,2024.916,2026.52,4949,199,0
2023-12-18 19:00:00,2026.476,2027.835,2025.704,2026.21,3481,199,0
2023-12-18 20:00:00,2026.244,2026.933,2025.51,2026.449,3290,199,0
2023-12-18 21:00:00,2026.448,2027.413,2026.26,2027.089,1712,200,0
2023-12-18 23:00:00,2027.527,2027.989,2025.626,2027.604,2685,199,0
2023-12-19 00:00:00,2027.568,2029.295,2026.424,2027.238,3291,199,0
2023-12-19 01:00:00,2027.221,2028.027,2025.832,2026.08,3367,199,0
2023-12-19 02:00:00,2026.078,2026.497,2023.127,2024.551,4605,199,0
2023-12-19 03:00:00,2024.501,2025.602,2022.599,2023.338,4456,199,0
2023-12-19 04:00:00,2023.289,2024.317,2021.696,2024.139,3010,199,0
2023-12-19 05:00:00,2024.139,2025.129,2022.533,2024.037,3497,199,0
2023-12-19 06:00:00,2024.103,2026.382,2023.399,2024.792,4741,199,0
2023-12-19 07:00:00,2024.797,2026.316,2022.863,2024.753,5001,199,0
2023-12-19 08:00:00,2024.723,2028.452,2023.827,2026.99,4377,199,0
2023-12-19 09:00:00,2027.015,2027.413,2025.597,2026.273,3456,199,0
2023-12-19 10:00:00,2026.265,2026.943,2024.27,2025.558,3172,199,0
2023-12-19 11:00:00,2025.577,2027.173,2025.277,2026.523,3170,199,0
2023-12-19 12:00:00,2026.543,2030.019,2026.167,2029.401,4958,199,0
2023-12-19 13:00:00,2029.431,2032.665,2028.449,2029.945,5797,199,0
2023-12-19 14:00:00,2029.992,2042.191,2028.885,2041.326,7639,199,0
2023-12-19 15:00:00,2041.381,2045.462,2039.011,2041.739,7670,199,0
2023-12-19 16:00:00,2041.756,2046.964,2041.116,2044.273,5354,199,0
2023-12-19 17:00:00,2044.318,2045.439,2040.174,2040.355,4510,199,0
2023-12-19 18:00:00,2040.406,2040.882,2036.626,2039.01,4713,199,0
2023-12-19 19:00:00,2038.964,2039.696,2038.367,2039.445,2848,199,0
2023-12-19 20:00:00,2039.482,2040.436,2038.671,2040.307,3192,199,0
2023-12-19 21:00:00,2040.351,2040.615,2039.553,2040.188,1482,199,0
2023-12-19 23:00:00,2039.822,2041.624,2038.777,2040.931,3253,200,0
2023-12-20 00:00:00,2040.862,2041.029,2038.762,2039.225,3453,199,0
2023-12-20 01:00:00,2039.273,2039.926,2037.581,2038.176,3941,199,0
2023-12-20 02:00:00,2038.128,2040.317,2036.7,2039.967,3385,199,0
2023-12-20 03:00:00,2039.916,2040.876,2038.988,2040.393,2966,199,0
2023-12-20 04:00:00,2040.393,2041.015,2039.842,2040.484,2644,199,0
2023-12-20 05:00:00,2040.536,2041.32,2039.35,2041.103,2810,199,0
2023-12-20 06:00:00,2041.143,2042.396,2040.462,2040.981,3391,199,0
2023-12-20 07:00:00,2040.982,2043.444,2040.655,2042.263,4402,199,0
2023-12-20 08:00:00,2042.206,2042.206,2039.744,2040.951,4083,199,0
2023-12-20 09:00:00,2040.982,2042.447,2039.567,2039.911,3534,199,0
2023-12-20 10:00:00,2039.919,2040.353,2035.532,2035.963,3563,199,0
2023-12-20 11:00:00,2035.972,2035.972,2031.751,2033.504,4313,199,0
2023-12-20 12:00:00,2033.418,2036.318,2033.132,2033.973,4331,199,0
2023-12-20 13:00:00,2034.024,2036.518,2029.506,2036.356,5901,199,0
2023-12-20 14:00:00,2036.369,2039.855,2034.009,2037.99,7202,199,0
2023-12-20 15:00:00,2037.954,2038.738,2030.482,2032.479,6970,199,0
2023-12-20 16:00:00,2032.527,2035.34,2032.454,2034.733,4725,199,0
2023-12-20 17:00:00,2034.766,2035.298,2031.926,2034.68,4005,199,0
2023-12-20 18:00:00,2034.682,2036.691,2033.963,2036.192,3909,199,0
2023-12-20 19:00:00,2036.214,2037.179,2030.113,2032.307,4181,200,0
2023-12-20 20:00:00,2032.271,2033.834,2029.434,2029.686,5437,199,0
2023-12-20 21:00:00,2029.644,2032.016,2027.387,2031.624,3222,199,0
2023-12-20 23:00:00,2032.023,2033.224,2031.442,2032.127,2970,199,0
2023-12-21 00:00:00,2032.103,2034.154,2031.906,2033.631,2778,199,0
2023-12-21 01:00:00,2033.593,2035.966,2033.397,2035.434,3809,199,0
2023-12-21 02:00:00,2035.434,2037.478,2034.834,2036.877,3652,200,0
2023-12-21 03:00:00,2036.879,2037.655,2035.526,2037.366,2837,199,0
2023-12-21 04:00:00,2037.372,2037.872,2036.124,2036.32,2551,199,0
2023-12-21 05:00:00,2036.318,2038.259,2034.926,2036.092,3043,199,0
2023-12-21 06:00:00,2036.087,2037.065,2034.33,2036.823,3251,199,0
2023-12-21 07:00:00,2036.874,2037.324,2033.855,2034.88,3676,199,0
2023-12-21 08:00:00,2034.866,2037.194,2034.781,2036.408,3876,199,0
2023-12-21 09:00:00,2036.393,2037.058,2034.717,2035.381,3352,199,0
2023-12-21 10:00:00,2035.388,2036.07,2032.992,2034.108,3424,199,0
2023-12-21 11:00:00,2034.093,2035.347,2033.849,2034.054,3374,199,0
2023-12-21 12:00:00,2034.097,2039.436,2033.228,2037.879,3872,199,0
2023-12-21 13:00:00,2037.933,2046.03,2031.989,2041.38,8882,199,0
2023-12-21 14:00:00,2041.433,2045.973,2037.02,2042.037,9532,199,0
2023-12-21 15:00:00,2041.985,2042.919,2036.637,2041.472,8076,199,0
2023-12-21 16:00:00,2041.464,2044.71,2041.014,2041.669,5317,199,0
2023-12-21 17:00:00,2041.671,2043.879,2040.312,2040.96,4434,199,0
2023-12-21 18:00:00,2040.961,2041.686,2037.408,2039.023,4616,199,0
2023-12-21 19:00:00,2039.049,2045.087,2039.049,2043.93,3626,199,0
2023-12-21 20:00:00,2043.926,2045.135,2043.061,2044.104,3466,199,0
2023-12-21 21:00:00,2044.07,2045.974,2043.828,2045.842,2083,199,0
2023-12-21 23:00:00,2048.205,2055.012,2046.67,2052.778,4904,199,0
2023-12-22 00:00:00,2052.788,2053.914,2046.949,2048.125,4603,199,0
2023-12-22 01:00:00,2048.171,2051.267,2046.75,2048.72,4807,199,0
2023-12-22 02:00:00,2048.702,2050.849,2047.949,2050.128,4095,199,0
2023-12-22 03:00:00,2050.092,2051.284,2047.171,2048.258,3711,199,0
2023-12-22 04:00:00,2048.258,2050.722,2048.083,2049.597,3018,199,0
2023-12-22 05:00:00,2049.608,2049.776,2047.603,2048.293,3841,199,0
2023-12-22 06:00:00,2048.321,2049.047,2047.01,2047.701,3355,199,0
2023-12-22 07:00:00,2047.651,2050.876,2047.487,2049.939,3740,199,0
2023-12-22 08:00:00,2049.935,2052.076,2049.619,2051.411,3854,199,0
2023-12-22 09:00:00,2051.401,2054.6,2051.401,2053.408,3587,199,0
2023-12-22 10:00:00,2053.447,2057.228,2053.435,2055.705,3302,199,0
2023-12-22 11:00:00,2055.7,2062.995,2055.167,2060.63,5454,199,0
2023-12-22 12:00:00,2060.674,2066.115,2059.397,2060.14,6315,199,0
2023-12-22 13:00:00,2060.171,2069.267,2057.647,2067.292,9931,199,0
2023-12-22 14:00:00,2067.327,2070.035,2064.05,2068.456,8442,199,0
2023-12-22 15:00:00,2068.405,2070.619,2059.323,2060.785,7850,199,0
2023-12-22 16:00:00,2060.786,2062.172,2051.053,2053.308,7266,199,0
2023-12-22 17:00:00,2053.312,2055.791,2052.179,2055.439,5258,199,0
2023-12-22 18:00:00,2055.405,2058.046,2054.737,2057.154,4322,199,0
2023-12-22 19:00:00,2057.131,2057.241,2051.677,2053.959,4071,199,0
2023-12-22 20:00:00,2053.948,2054.052,2052.112,2053.259,3575,199,0
2023-12-22 21:00:00,2053.305,2053.694,2052.448,2053.095,2012,199,0
2023-12-25 23:00:00,2057.746,2057.746,2052.916,2054.497,1478,1115,0
2023-12-26 00:00:00,2054.489,2055.12,2053.318,2054.862,1931,365,0
2023-12-26 01:00:00,2054.883,2063.828,2054.799,2063.144,2863,365,0
2023-12-26 02:00:00,2063.13,2065.122,2061.857,2064.551,2677,367,0
2023-12-26 03:00:00,2064.561,2064.877,2063.449,2063.877,2147,366,0
2023-12-26 04:00:00,2063.855,2064.45,2063.394,2063.985,1480,366,0
2023-12-26 05:00:00,2063.99,2064.445,2061.279,2062.56,2269,366,0
2023-12-26 06:00:00,2062.645,2064.989,2062.034,2063.974,2323,367,0
2023-12-26 07:00:00,2063.975,2064.59,2062.813,2064.132,2603,367,0
2023-12-26 08:00:00,2064.153,2064.491,2061.062,2061.338,2399,367,0
2023-12-26 09:00:00,2061.346,2062.931,2060.373,2061.779,2430,365,0
2023-12-26 10:00:00,2061.775,2063.791,2061.763,2063.726,2010,366,0
2023-12-26 11:00:00,2063.709,2064.049,2062.735,2063.353,2529,366,0
2023-12-26 12:00:00,2063.4,2063.474,2061.102,2061.765,2571,366,0
2023-12-26 13:00:00,2061.764,2063.85,2058.69,2058.69,3498,257,0
2023-12-26 14:00:00,2058.747,2061.863,2054.445,2056.963,4133,275,0
2023-12-26 15:00:00,2056.972,2059.832,2056.075,2056.756,3597,274,0
2023-12-26 16:00:00,2056.777,2059.803,2056.471,2059.369,3029,274,0
2023-12-26 17:00:00,2059.389,2059.664,2056.913,2057.712,2773,273,0
2023-12-26 18:00:00,2057.713,2059.938,2057.296,2058.289,2962,273,0
2023-12-26 19:00:00,2058.326,2062.077,2058.3,2061.624,2583,274,0
2023-12-26 20:00:00,2061.65,2068.593,2061.484,2068.283,3183,275,0
2023-12-26 21:00:00,2068.217,2069.044,2066.061,2067.499,1768,275,0
2023-12-26 23:00:00,2067.489,2068.034,2065.349,2065.502,1521,1108,0
2023-12-27 00:00:00,2065.846,2066.534,2063.885,2065.572,3421,199,0
2023-12-27 01:00:00,2065.528,2067.801,2064.903,2066.7,3889,199,0
2023-12-27 02:00:00,2066.697,2067.166,2064.77,2065.355,3437,199,0
2023-12-27 03:00:00,2065.345,2066.484,2064.311,2064.533,3029,199,0
2023-12-27 04:00:00,2064.539,2065.907,2064.051,2065.775,2251,200,0
2023-12-27 05:00:00,2065.777,2066.236,2064.385,2064.658,2884,199,0
2023-12-27 06:00:00,2064.642,2067.41,2064.353,2065.101,3358,200,0
2023-12-27 07:00:00,2065.091,2066.301,2064.771,2065.942,3400,199,0
2023-12-27 08:00:00,2065.94,2068.317,2065.758,2067.324,3806,199,0
2023-12-27 09:00:00,2067.346,2069.268,2067.199,2068.272,3112,199,0
2023-12-27 10:00:00,2068.26,2068.615,2061.468,2064.633,4054,199,0
2023-12-27 11:00:00,2064.629,2068.794,2064.501,2068.064,3381,199,0
2023-12-27 12:00:00,2068.111,2070.279,2064.366,2067.579,4103,199,0
2023-12-27 13:00:00,2067.562,2069.664,2066.062,2068.29,5349,199,0
2023-12-27 14:00:00,2068.238,2072.286,2066.593,2070.222,5756,199,0
2023-12-27 15:00:00,2070.184,2081.878,2068.9,2078.816,7715,199,0
2023-12-27 16:00:00,2078.786,2082.366,2076.574,2081.607,5570,199,0
2023-12-27 17:00:00,2081.599,2082.522,2079.47,2081.809,4039,199,0
2023-12-27 18:00:00,2081.816,2084.423,2075.86,2078.406,5136,199,0
2023-12-27 19:00:00,2078.4,2078.771,2075.989,2077.449,3843,199,0
2023-12-27 20:00:00,2077.497,2078.174,2076.305,2078.109,3383,199,0
2023-12-27 21:00:00,2078.127,2078.496,2076.572,2077.088,2038,200,0
2023-12-27 23:00:00,2077.535,2079.571,2077.111,2079.169,2077,599,0
2023-12-28 00:00:00,2079.268,2081.104,2079.171,2079.684,3438,199,0
2023-12-28 01:00:00,2079.654,2087.724,2079.585,2086.993,4788,199,0
2023-12-28 02:00:00,2087.024,2088.485,2085.506,2087.876,4307,199,0
2023-12-28 03:00:00,2087.917,2088.404,2085.948,2087.199,3408,199,0
2023-12-28 04:00:00,2087.2,2087.298,2085.816,2086.511,2997,199,0
2023-12-28 05:00:00,2086.512,2087.514,2084.643,2085.776,3635,199,0
2023-12-28 06:00:00,2085.775,2086.852,2084.267,2085.797,4077,199,0
2023-12-28 07:00:00,2085.809,2087.6,2083.976,2086.072,3983,199,0
2023-12-28 08:00:00,2086.146,2086.408,2076.584,2077.396,5640,199,0
2023-12-28 09:00:00,2077.445,2078.126,2072.639,2076.91,5373,199,0
2023-12-28 10:00:00,2076.938,2079.277,2074.722,2077.18,4146,199,0
2023-12-28 11:00:00,2077.219,2078.463,2075.003,2075.486,3562,199,0
2023-12-28 12:00:00,2075.51,2076.766,2071.261,2076.422,4189,199,0
2023-12-28 13:00:00,2076.379,2079.043,2071.969,2072.965,6087,199,0
2023-12-28 14:00:00,2073.007,2079.379,2072.067,2078.788,6436,199,0
2023-12-28 15:00:00,2078.835,2081.134,2075.596,2077.235,6371,199,0
2023-12-28 16:00:00,2077.186,2077.324,2073.057,2074.135,5306,199,0
2023-12-28 17:00:00,2074.158,2076.07,2072.035,2074.753,4737,199,0
2023-12-28 18:00:00,2074.784,2075.463,2071.353,2072.651,5191,199,0
2023-12-28 19:00:00,2072.668,2073.141,2065.891,2068.054,4395,199,0
